STCODE,DIST,YEAR,RICE Kharif area,RICE Kharif production,RICE Total Area,RICE Total Production,RICE Total Yield,WHT Rabi area,WHT Rabi production,WHT Total Area,WHT Total Production,WHT Total Yield,MAIZ Kharif area,MAIZ Kharif production,MAIZ Total Area,MAIZ Total Production,MAIZ Total Yield,CPEA Rabi area,CPEA Rabi production,CPEA Total Area,CPEA Total Production,CPEA Total Yield,PPEA Kharif area,PPEA Kharif production,PPEA Total Area,PPEA Total Production,PPEA Total Yield,BLCK Total Area,BLCK Total Production,BLCK Total Yield,GREN Total Area,GREN Total Production,GREN Total Yield,SESA Kharif area,SESA Kharif production,SESA Total Area,SESA Total Production,SESA Total Yield,RM Rabi area,RM Rabi production,RM Total Area,RM Total Production,RM Total Yield,SCAN Total Area,SGUR Total Production,SCAN Total Yield
1,47,1998,206.0675,426.9900,282.7150,586.7200,3277.4490,45.3855,138.3382,45.0499,139.7932,2844.4920,0.5000,1.1000,9.7000,46.9000,4390.9091,2.9742,2.2370,2.9564,2.2486,883.2517,0.2000,0.2000,0.2000,0.2000,1000.0000,6.0000,2.5000,416.6667,2.4000,0.9000,375.0000,1.4000,0.5000,1.4000,0.5000,357.1429,0.8580,0.6949,0.8562,0.6933,758.7777,17.2650,114.7707,8004.4828
1,47,1999,206.0675,426.9900,282.7150,586.7200,3184.5763,46.6259,162.3952,46.4074,161.2126,3079.6391,0.9300,2.6300,11.9000,55.7600,4390.9091,0.0600,0.0700,0.0600,0.0700,1166.6667,2.4932,1.6063,2.5544,1.6824,576.9267,5.1700,3.0700,593.8104,4.0300,1.1200,277.9156,0.0200,0.0100,1.0400,0.3600,346.1538,0.4362,0.2137,0.4363,0.2147,574.4527,17.2650,114.7707,9638.2539
1,47,2000,206.0675,426.9900,282.7150,586.7200,3504.3145,46.0437,159.5926,45.6856,158.5345,3342.4436,2.3300,6.0700,18.6900,86.2000,4390.9091,0.0100,0.0100,0.0100,0.0100,1000.0000,0.4400,0.2400,0.6900,0.3800,550.7246,6.1500,2.3600,383.7398,3.4500,1.1700,339.1304,0.0200,0.0000,0.6300,0.1700,269.8413,0.8627,0.7469,0.8561,0.7489,913.5542,17.2650,114.7707,7244.1592
1,47,2001,206.0675,426.9900,282.7150,586.7200,3556.5669,50.4049,162.2615,50.2669,161.0811,3068.4298,0.8500,2.2600,13.4800,83.9600,4390.9091,0.0100,0.0100,0.0100,0.0100,1000.0000,0.1800,0.1100,0.1900,0.1100,578.9474,7.8800,5.1800,657.3604,2.0900,0.6600,315.7895,0.0100,0.0000,0.5300,0.1400,264.1509,0.4321,0.2137,0.4362,0.2131,587.0219,17.2650,114.7707,9343.4875
1,47,2002,206.0675,426.9900,282.7150,586.7200,3515.0318,52.6565,169.4244,52.6875,168.4108,3220.6490,1.4600,1.4100,18.1400,86.2000,4390.9091,0.0200,0.0300,0.0200,0.0300,1500.0000,0.2500,0.0900,0.3300,0.1200,363.6364,16.4000,7.3250,539.9535,7.1900,1.8100,251.7385,0.0100,0.0000,1.0300,0.1900,184.4660,0.5072,0.2128,0.5099,0.2145,540.4136,17.2650,114.7707,8333.7811
1,47,2003,206.0675,426.9900,282.7150,586.7200,4094.6809,40.3272,91.3891,40.6116,90.6174,1949.9068,3.1200,5.3600,27.8200,86.2000,4390.9091,3.4909,2.0196,3.5053,2.0287,797.9213,0.5800,0.2400,0.7000,0.2900,414.2857,13.0600,5.2800,404.2879,7.2300,2.6200,362.3790,0.0200,0.0100,2.2100,0.4600,208.1448,0.3664,0.2135,0.3700,0.2150,619.5778,17.2650,114.7707,9142.5428
1,47,2004,206.0675,426.9900,282.7150,586.7200,3927.5476,39.3745,89.2775,39.6369,88.5443,2031.5815,2.1500,6.3500,23.6600,86.2000,4390.9091,2.4061,1.3426,2.3881,1.3161,888.5156,0.3300,0.2200,0.3300,0.2200,666.6667,10.0200,6.8300,681.6367,6.1500,3.7300,606.5041,0.6379,0.1588,0.7700,0.1800,233.7662,0.4321,0.1363,0.4362,0.1390,361.0952,17.2650,114.7707,9008.5910
1,47,2005,206.0675,426.9900,282.7150,586.7200,3056.5221,48.7480,162.3624,48.5694,161.3255,2989.1295,3.5600,12.7400,29.1200,86.2000,4390.9091,3.0521,2.3234,3.0891,2.4080,1044.4944,0.4100,0.2500,0.4100,0.2500,609.7561,7.7400,5.0400,651.1628,2.9700,1.5400,518.5185,0.0100,0.0000,0.7700,0.1800,233.7662,0.4361,0.2102,0.4362,0.2086,581.9006,17.2650,114.7707,8983.5322
1,47,2006,206.0675,426.9900,282.7150,586.7200,3587.4804,47.3355,162.3956,47.1249,161.3940,3109.0016,2.9900,8.1900,30.4500,86.2000,4390.9091,2.6014,2.3291,2.6321,2.3116,1111.1917,0.2700,0.1300,0.2700,0.1300,481.4815,12.7400,7.3250,609.1052,5.5700,2.9200,524.2370,0.0300,0.0100,0.7700,0.1500,194.8052,0.3938,0.1390,0.3996,0.1383,384.2080,17.2650,114.7707,9155.2378
1,47,2007,206.0675,426.9900,282.7150,586.7200,3674.8879,46.6420,162.3450,46.3912,161.3245,3239.4884,2.0000,18.0000,36.0000,86.2000,4390.9091,3.2336,1.8226,3.2679,1.9240,897.8463,2.0259,1.3395,2.0740,1.4136,604.9518,8.0000,5.0000,625.0000,4.0000,1.0000,250.0000,0.6629,0.1633,1.0000,0.2097,199.2822,0.4362,0.2137,0.4362,0.2167,678.6809,17.2650,114.7707,9517.1429
1,47,2008,206.0675,426.9900,282.7150,586.7200,3552.7683,45.3008,169.6813,45.0415,168.3966,3440.4959,2.9200,13.6300,41.5150,86.2000,4390.9091,1.9396,1.1232,2.1142,1.1440,1101.3877,0.2600,0.1200,0.2600,0.1200,461.5385,5.9500,2.3300,391.5966,3.0100,1.3800,458.4718,0.0300,0.0100,0.5600,0.1000,178.5714,0.3938,0.2137,0.3996,0.2155,730.7917,17.2650,114.7707,10143.4161
1,47,2009,206.0675,426.9900,282.7150,586.7200,3393.5723,51.2998,165.4278,51.2239,164.3514,3079.2504,2.2100,11.2000,41.5150,86.2000,4390.9091,0.2000,0.3300,0.2000,0.3300,1650.0000,0.8900,0.5900,1.1300,0.7500,663.7168,16.4000,7.1500,239.2104,2.3800,1.3600,571.4286,0.0000,0.0000,2.0500,0.4100,200.0000,0.0700,0.0000,0.0700,0.0000,0.0000,17.2650,114.7707,9974.6680
1,47,2010,206.0675,426.9900,282.7150,586.7200,3264.5229,48.7546,162.3872,48.5795,161.3818,3068.7902,1.9600,11.5500,41.5150,86.2000,4390.9091,2.9407,1.9526,2.9932,2.0158,893.5536,0.3300,0.1700,0.5900,0.3000,508.4746,6.9800,1.9800,283.6676,2.7000,1.4900,551.8519,0.0400,0.0100,0.9600,0.2200,229.1667,0.3938,0.1091,0.3994,0.1074,371.5345,17.2650,114.7707,9589.3449
1,47,2011,206.0675,426.9900,282.7150,586.7200,3596.7729,46.0782,169.4855,45.7156,168.2257,3619.0000,3.1700,18.5800,41.5150,86.2000,4390.9091,3.2349,2.1474,3.2767,2.1614,1247.5216,0.1400,0.0800,0.2200,0.1200,545.4545,16.4000,7.3250,317.7942,10.6100,5.1550,871.8190,0.0000,0.0000,1.1300,0.2400,212.3894,0.0400,0.1000,0.0400,0.1000,1976.9484,17.2650,114.7707,9267.2458
1,47,2012,206.0675,426.9900,282.7150,586.7200,3047.2813,46.0482,162.3502,45.7166,161.3593,3218.3878,3.0000,16.0000,41.5150,86.2000,4390.9091,2.5167,1.3410,2.4559,1.3284,988.1707,2.4673,1.4973,2.5844,1.6032,676.9133,9.0000,7.0000,777.7778,5.0000,5.0000,1000.0000,0.6001,0.1989,1.0000,0.2454,276.5360,0.5098,0.2127,0.5103,0.2155,516.7843,17.2650,114.7707,9062.5000
1,47,2013,206.0675,426.9900,282.7150,586.7200,3191.3366,48.0497,162.4112,47.8157,161.4056,3064.3762,3.1600,12.6500,41.5150,86.2000,4390.9091,2.6016,1.4281,2.5696,1.4234,1061.2800,0.1300,0.1200,0.2100,0.2000,952.3810,8.8600,7.3250,949.2099,6.1300,4.8500,791.1909,0.0100,0.0100,0.5000,0.1100,220.0000,0.4321,0.2128,0.4365,0.2155,610.0055,17.2650,114.7707,9213.6912
1,47,2014,206.0675,426.9900,282.7150,586.7200,3968.6286,39.3815,91.2847,39.6381,90.6948,2064.7248,2.6400,15.4500,41.5150,86.2000,4390.9091,0.0400,0.0900,0.0400,0.0900,1652.3695,0.0900,0.0800,0.7300,0.6100,835.6164,8.5100,7.3250,941.2456,9.0800,5.1550,723.5683,0.0600,0.0200,0.7900,0.1500,189.8734,0.4321,0.2136,0.4365,0.2159,604.8813,17.2650,114.7707,9074.0702
1,47,2015,206.0675,426.9900,282.7150,586.7200,3859.6087,40.3541,138.3597,40.6950,139.8114,3062.8629,2.7600,14.1900,41.5150,86.2000,4390.9091,0.0300,0.0500,0.0300,0.0500,1652.3695,0.6100,0.5500,1.1900,1.0800,907.5630,15.0200,7.3250,1031.9574,11.6900,5.1550,955.5175,0.0700,0.0100,0.6400,0.2400,375.0000,0.4361,0.1566,0.4365,0.1520,423.4458,14.8000,114.7707,9259.9324
1,48,1997,206.0675,426.9900,282.7150,586.7200,2920.6307,54.4890,162.5122,54.5018,161.2361,2672.2668,5.9000,10.5000,8.1000,18.7000,2308.6420,3.2755,1.1657,5.8677,2.3873,570.8831,10.7000,3.4000,10.7000,3.4000,317.7570,16.4000,7.3250,592.9019,13.6350,5.1550,404.1096,0.3000,0.1000,2.7000,0.4000,148.1481,0.5095,0.2133,0.5100,0.2143,475.0354,15.4000,114.7707,10610.3896
1,48,1998,206.0675,426.9900,282.7150,586.7200,3012.5211,55.3154,162.4112,55.3952,161.1157,2827.3151,3.0000,6.2000,4.7000,14.8000,3148.9362,0.1000,0.1000,0.1000,0.1000,1000.0000,8.8000,5.0000,8.9000,5.1000,573.0337,16.4000,7.3250,761.4458,13.6350,5.1550,634.4086,0.4000,0.1000,2.1000,0.5000,238.0952,0.5098,0.2758,0.5102,0.2744,475.9154,17.2650,114.7707,10708.6705
1,48,1999,206.0675,426.9900,282.7150,586.7200,3180.1378,52.7364,165.3740,52.7356,164.2780,2953.1713,5.1500,14.6200,7.4500,25.7600,3457.7181,0.0300,0.0400,0.0300,0.0400,1333.3333,2.3116,1.9982,2.3311,2.0292,675.7903,16.4000,7.3250,876.4782,13.6350,5.1550,683.9207,2.6400,0.6400,2.9600,0.7100,239.8649,0.0100,0.0000,0.0100,0.0000,0.0000,15.5700,114.7707,11725.5620
1,48,2000,206.0675,426.9900,282.7150,586.7200,3239.2330,53.6030,157.0119,53.6517,158.2047,2795.6821,7.3800,19.2100,10.3800,35.4100,3411.3680,0.0000,0.0100,0.0000,0.0100,0.0000,9.7600,6.3200,9.8300,6.3600,646.9990,16.4000,7.3250,1034.7209,13.6350,5.1550,297.5384,3.2900,0.7600,3.7600,0.8600,228.7234,0.2600,0.0200,0.2600,0.0200,76.9231,12.6600,114.7707,10920.0632
1,48,2001,206.0675,426.9900,282.7150,586.7200,3123.3156,50.4135,169.3829,50.2831,168.0380,3204.3607,4.5100,12.0600,7.2200,29.5800,4096.9529,0.0300,0.0600,0.0300,0.0600,1652.3695,7.7100,4.9200,7.7900,4.9700,637.9974,16.4000,7.3250,930.9211,13.6350,5.1550,610.1190,1.8200,0.3100,2.0000,0.3500,175.0000,0.0900,0.0200,0.0900,0.0200,222.2222,10.6900,111.2200,10404.1160
1,48,2002,206.0675,426.9900,246.1000,586.7200,3116.3348,52.6611,162.2327,52.6096,161.2963,2898.6023,5.8300,5.6500,10.0200,34.6600,3459.0818,0.0500,0.0600,0.0500,0.0600,1200.0000,7.4300,3.4400,7.5500,3.5000,463.5762,16.4000,7.3250,873.9774,13.6350,5.1550,425.0395,1.4000,0.1300,1.7000,0.1900,111.7647,0.9700,0.0900,0.9700,0.0900,92.7835,15.2000,114.7707,10100.3947
1,48,2003,206.0675,426.9900,229.8500,545.9200,2375.1142,55.2768,165.3704,55.3758,164.1611,2894.9342,6.5800,11.2800,12.2000,42.7900,3507.3770,0.1500,0.2700,0.1600,0.2800,1652.3695,9.6300,6.3600,9.6300,6.3600,660.4361,16.4000,7.3250,403.8020,13.6350,5.1550,441.2126,3.3900,0.9900,4.7100,1.2700,269.6391,0.3500,0.0900,0.3500,0.0900,257.1429,17.2650,114.7707,7545.9475
1,48,2004,206.0675,426.9900,255.3200,586.7200,3276.0066,50.3952,169.4777,50.2546,168.1202,3082.6675,7.7900,35.4700,13.4000,80.6400,4390.9091,0.5900,0.9000,0.5900,0.9000,1525.4237,8.6100,4.7900,8.6300,4.8000,556.1993,16.4000,7.3250,845.0136,13.6350,5.1550,606.5966,0.9900,0.0900,1.8000,0.2900,161.1111,0.6200,0.0400,0.6200,0.0400,64.5161,17.2650,114.7707,10076.2567
1,48,2005,206.0675,426.9900,282.7150,586.7200,3080.3062,49.7017,169.3829,49.5489,168.0873,3232.3632,7.4800,37.8000,13.4700,75.9600,4390.9091,0.0400,0.0800,0.0400,0.0800,1652.3695,7.1600,3.1400,7.1600,3.1400,438.5475,16.4000,7.3250,810.9695,13.6350,5.1550,723.1903,0.8000,0.1400,0.9900,0.1800,181.8182,0.0700,0.0100,0.0700,0.0100,142.8571,17.2650,114.7707,8349.4004
1,48,2006,206.0675,426.9900,282.7150,586.7200,2532.0820,52.0155,162.3867,51.9993,161.1244,3064.0100,4.9700,22.5000,11.1000,80.0600,4390.9091,0.3200,0.6100,0.3200,0.6100,1652.3695,6.3900,3.7500,6.3900,3.7500,586.8545,16.4000,7.3250,1033.7883,13.2100,5.1550,506.4345,0.4400,0.1100,0.6000,0.1400,233.3333,0.0000,3.3511,0.0000,3.3110,1825.4533,17.2650,114.7707,9141.4099
1,48,2007,206.0675,426.9900,282.7150,586.7200,3659.1549,48.8767,165.4616,48.5785,164.2122,3164.8117,4.0000,23.0000,17.0000,86.2000,4390.9091,1.0000,2.0000,1.0000,2.0000,1652.3695,4.0000,3.0000,4.0000,3.0000,750.0000,16.4000,7.3250,712.0000,13.0000,5.1550,615.3846,0.5235,0.1874,0.8883,0.2487,280.1023,0.4360,0.4131,0.4362,0.4180,980.2405,16.0000,114.7707,10343.7500
1,48,2008,206.0675,426.9900,282.7150,586.7200,3617.7224,50.4515,165.4284,50.2374,164.3170,3128.8158,5.0700,25.0100,29.3200,86.2000,4390.9091,0.9300,1.6200,0.9300,1.6200,1652.3695,3.4600,2.1100,3.4600,2.1100,609.8266,16.4000,7.3250,966.6130,11.7400,3.2600,277.6831,0.2000,0.0400,0.6100,0.1100,180.3279,0.0000,3.5581,0.0000,3.5044,1957.2317,11.2600,107.3340,9532.3268
1,48,2009,206.0675,426.9900,282.7150,586.7200,3592.2350,52.0549,169.4813,51.9566,168.4314,3227.7451,3.5500,16.3400,20.4200,86.2000,4390.9091,0.8900,1.4600,0.8900,1.4600,1640.4494,3.0700,2.2200,3.3200,2.4000,722.8916,16.4000,7.3250,1154.8250,10.6700,2.4500,229.6157,0.1400,0.0300,0.4600,0.1000,217.3913,0.4376,0.2128,0.4359,0.2154,701.3965,9.4900,82.9390,8739.6207
1,48,2010,206.0675,426.9900,282.7150,586.7200,3069.4265,51.3675,165.5341,51.1662,164.5770,3006.6519,2.4700,11.1600,19.2200,86.2000,4390.9091,0.8100,1.3500,0.8100,1.3500,1652.3695,4.0100,1.8100,4.1700,1.8800,450.8393,16.4000,7.3250,617.8075,10.0900,4.2300,419.2270,0.4100,0.0700,0.7000,0.1400,200.0000,0.4900,1.1800,0.4900,1.1800,1976.9484,16.1400,114.7707,9465.4275
1,48,2011,206.0675,426.9900,272.0300,586.7200,3718.4869,46.1012,169.5146,45.6845,168.2521,3593.7175,4.8800,19.2800,24.6900,86.2000,4390.9091,1.2800,1.9400,1.2800,1.9400,1515.6250,3.1300,1.8900,3.1300,1.8900,603.8339,16.4000,7.3250,892.4282,12.8400,5.1550,715.7321,0.1700,0.0400,1.5200,0.3300,217.1053,2.7000,6.6000,2.7000,6.6000,1976.9484,16.0200,114.7707,10123.9700
1,48,2012,206.0675,426.9900,264.0000,586.7200,3602.2727,46.0627,165.4697,45.6975,164.2198,3344.4832,5.0000,25.0000,26.0000,86.2000,4390.9091,2.0000,4.0000,2.0000,4.0000,1652.3695,2.0000,1.0000,2.0000,1.0000,500.0000,16.4000,7.3250,981.8182,11.0000,5.1550,818.1818,0.6128,0.1980,1.0000,0.2436,247.4529,1.3800,0.3100,1.3800,0.3100,224.6377,16.0000,114.7707,8587.5000
1,48,2013,206.0675,426.9900,282.7150,586.7200,3235.4949,48.7435,165.4688,48.5785,164.2122,3126.9519,7.3200,30.3700,32.8800,86.2000,4390.9091,1.0700,2.0700,1.0700,2.0700,1652.3695,0.9800,0.5800,0.9800,0.5800,591.8367,16.4000,7.3250,909.6815,9.5100,5.1550,712.9338,0.2200,0.1000,1.0800,0.2800,259.2593,0.6200,0.2000,0.6200,0.2000,322.5806,16.1200,114.7707,8981.2035
1,48,2014,206.0675,426.9900,282.7150,586.7200,3467.5739,49.7657,165.4724,49.5542,164.3173,3097.2543,4.6800,20.0500,25.6300,86.2000,4390.9091,0.7700,1.4900,0.7700,1.4900,1652.3695,0.6100,0.4000,0.6100,0.4000,655.7377,16.4000,7.3250,1154.8250,13.6350,5.1550,782.1670,0.0700,0.0200,1.3500,0.2600,192.5926,0.8900,0.2800,0.8900,0.2800,314.6067,16.7200,114.7707,8378.5885
1,48,2015,206.0675,426.9900,220.6800,586.7200,3455.8637,48.7874,165.5307,48.5765,164.2122,3149.5512,3.4600,13.9600,19.6300,86.2000,4390.9091,1.2400,2.5700,1.2400,2.5700,1652.3695,1.1100,0.7600,1.1100,0.7600,684.6847,16.4000,7.3250,1154.8250,12.4900,5.1550,826.2610,0.0600,0.0100,0.4200,0.1800,428.5714,0.5300,0.1700,0.5300,0.1700,320.7547,14.5600,114.7707,10244.9176
1,49,1997,206.0675,426.9900,282.7150,586.7200,2898.5460,54.5011,162.3426,54.4897,161.2439,2780.8711,1.7000,3.1000,6.7000,22.1000,3298.5075,3.0000,1.5000,3.0000,1.5000,500.0000,15.5750,10.5250,14.2700,9.6700,526.4901,16.4000,7.3250,478.4510,13.6350,5.1550,390.7285,0.4000,0.1000,5.1000,1.0000,196.0784,1.2819,0.9284,1.2887,0.9138,608.6128,1.6000,10.9600,6850.0000
1,49,1998,206.0675,426.9900,282.7150,586.7200,3118.4733,49.7127,165.4909,49.5818,164.2233,3180.1966,2.3000,4.7000,5.1000,18.8000,3686.2745,1.4000,2.7000,1.4000,2.7000,1652.3695,15.5750,10.5250,14.2700,9.6700,765.5678,16.4000,7.3250,842.7481,13.6350,5.1550,557.5758,1.9000,0.3000,7.2600,2.1600,379.7468,0.9391,0.5160,0.9307,0.5130,744.2008,2.1000,15.0300,7157.1429
1,49,1999,206.0675,426.9900,282.7150,586.7200,3218.5956,49.8034,162.3558,49.6013,161.1841,2980.1802,3.8500,10.9500,7.6100,29.1200,3826.5440,0.8700,0.9700,0.8700,0.9700,1114.9425,2.2694,2.3864,2.3315,2.4178,678.6540,16.4000,7.3250,826.3246,13.6350,5.1550,604.5483,5.8000,1.5400,7.2600,2.1600,442.0821,0.8500,0.1500,0.8500,0.1500,176.4706,2.2300,18.2780,8196.4126
1,49,2000,206.0675,426.9900,282.7150,586.7200,3393.3048,49.6996,165.4970,49.5819,164.3134,2945.0204,5.2800,13.7500,9.8000,38.0700,3884.6939,1.4500,3.4500,1.4500,3.4500,1652.3695,15.5750,10.5250,14.2700,9.6700,396.0920,16.4000,7.3250,741.4900,13.6350,5.1550,610.9708,5.8000,1.5400,7.2600,2.1600,231.6109,1.3300,0.1000,1.3300,0.1000,75.1880,1.7000,13.5430,7966.4706
1,49,2001,206.0675,426.9900,282.7150,586.7200,3516.7145,50.4027,165.4970,50.3023,164.3193,2990.3648,2.5500,6.8100,6.9200,35.1000,4390.9091,2.8200,5.2900,2.8200,5.2900,1652.3695,15.5750,10.5250,14.2700,9.6700,762.0716,16.4000,7.3250,743.2920,13.6350,4.8200,346.5133,5.8000,1.2900,7.2600,1.3200,169.2308,1.2400,0.3200,1.2400,0.3200,258.0645,1.7000,13.9080,8181.1765
1,49,2002,202.9500,426.9900,205.6700,586.7200,3180.8237,51.2696,165.4889,51.2332,164.4497,2784.9169,2.3300,2.2600,8.7800,46.9500,4390.9091,9.8500,12.9100,9.8500,12.9100,1310.6599,15.5750,10.5250,14.2700,9.6700,515.0890,16.4000,7.3250,652.0091,13.6350,2.6000,187.3199,5.8000,0.6100,6.4300,0.6200,96.4230,1.2800,0.1200,1.2800,0.1200,93.7500,1.7400,11.4930,6605.1724
1,49,2003,170.4900,426.9900,176.2600,499.8300,2835.7540,49.7053,165.4899,49.5543,164.2905,2877.9164,3.8900,6.6800,26.8400,86.2000,4390.9091,17.1300,30.6600,17.1700,30.7400,1652.3695,15.5750,10.5250,14.2700,9.6700,522.1392,16.4000,7.3250,269.4940,13.6350,5.1550,385.9330,5.8000,1.5400,7.2600,2.1600,287.0159,1.1400,0.2800,1.1400,0.2800,245.6140,1.5500,11.0570,7133.5484
1,49,2004,206.0675,426.9900,261.6500,586.7200,3458.3604,49.6975,169.4998,49.5486,168.2337,2990.3744,2.7500,8.1200,35.5400,86.2000,4390.9091,3.7200,5.6800,3.7200,5.6800,1526.8817,15.5750,10.5250,14.2700,9.6700,959.8381,16.4000,7.3250,669.0172,13.6350,5.1550,358.8957,5.8000,1.5400,7.2600,2.1600,364.1079,1.3600,0.0900,1.3600,0.0900,66.1765,1.9700,15.0690,7649.2386
1,49,2005,206.0675,426.9900,282.7150,586.7200,3135.0879,50.3937,165.5178,50.2701,164.2817,2880.3720,1.6200,5.7900,24.1800,86.2000,4390.9091,6.3500,9.9700,6.3500,9.9700,1570.0787,15.5750,10.5250,14.2700,9.6700,874.8610,16.4000,7.3250,776.6598,5.7700,3.1700,549.3934,4.2600,0.5000,4.6300,0.5800,125.2700,1.0800,0.0700,1.0800,0.0700,64.8148,1.9500,13.8790,7117.4359
1,49,2006,206.0675,426.9900,282.7150,586.7200,2786.4408,50.4355,165.5729,50.2664,164.1624,2960.0979,1.1300,3.1000,35.1400,86.2000,4390.9091,11.6800,18.1000,11.6800,18.1000,1549.6575,15.5750,10.5250,14.2700,9.6700,735.9510,16.4000,7.3250,938.7892,2.0500,1.1800,575.6098,2.0400,0.5700,2.1200,0.5800,273.5849,0.7400,0.0500,0.7400,0.0500,67.5676,1.7200,13.5920,7902.3256
1,49,2007,206.0675,426.9900,282.7150,586.7200,3456.0261,49.7067,165.5866,49.6122,164.1924,3109.7419,1.0000,3.0000,41.5150,86.2000,4390.9091,15.0000,25.0000,15.0000,25.0000,1652.3695,15.5750,10.5250,14.2700,9.6700,904.7619,16.4000,7.3250,296.2963,5.0000,2.0000,400.0000,2.0000,1.0000,2.0000,1.0000,500.0000,0.9390,0.7387,0.9324,0.7483,834.8982,2.0000,11.7000,5850.0000
1,49,2008,206.0675,426.9900,282.7150,586.7200,3445.9366,50.4716,165.5866,50.2535,164.2577,3042.6452,0.7800,2.5200,41.5150,86.2000,4390.9091,12.6000,26.0300,12.6000,26.0300,1652.3695,15.5750,10.5250,14.2700,9.6700,1152.5957,16.4000,7.3250,557.5155,4.1100,2.4500,596.1071,0.5000,0.1800,0.5400,0.1900,351.8519,0.7100,0.0200,0.7100,0.0200,28.1690,0.7600,5.7400,7552.6316
1,49,2009,190.5300,426.9900,282.7150,586.7200,3521.8080,49.6861,165.5866,49.5440,164.2765,3051.9345,0.5300,1.9100,41.5150,86.2000,4390.9091,9.4400,12.2800,9.4400,12.2800,1300.8475,15.5750,10.5250,14.2700,9.6700,921.0448,16.4000,7.3250,578.9222,4.8200,2.5900,537.3444,1.9500,1.0800,1.9700,1.0800,548.2234,0.6000,0.0200,0.6000,0.0200,33.3333,0.4100,4.1200,10048.7805
1,49,2010,206.0675,426.9900,282.7150,586.7200,2584.6663,0.0400,0.0600,0.0400,0.0600,1500.0000,0.2700,0.8000,41.5150,86.2000,4390.9091,9.3300,16.5200,9.3300,16.5200,1652.3695,15.5750,10.5250,14.2700,9.6700,1130.9571,16.4000,7.3250,556.0474,13.6350,5.1400,236.7573,5.8000,0.7400,6.7500,0.8800,130.3704,0.7600,1.8500,0.7600,1.8500,1976.9484,0.9100,7.7430,8508.7912
1,49,2011,206.0675,426.9900,282.7150,586.7200,3825.0683,45.3630,138.2808,45.0749,139.6464,3012.5827,0.7900,2.9200,41.5150,86.2000,4390.9091,11.6900,23.8500,11.6900,23.8500,1652.3695,15.5750,10.5250,14.2700,9.6700,1004.0984,16.4000,7.3250,1098.9903,13.6350,5.1550,842.7708,2.5300,1.1500,3.8400,1.4400,375.0000,0.6700,1.5700,0.6700,1.5700,1976.9484,0.9700,10.0570,10368.0412
1,49,2012,175.0000,426.9900,183.0000,586.7200,3486.3388,50.4448,165.6506,50.3062,164.2577,3017.0075,1.0000,4.0000,41.5150,86.2000,4390.9091,23.0000,33.5362,23.0000,33.3388,1652.3695,15.0000,10.5250,14.2700,9.6700,1333.3333,16.4000,7.3250,1058.8235,13.6350,5.1550,1051.9623,2.0000,1.0000,4.0000,1.0000,250.0000,0.4900,0.2300,0.4900,0.2300,469.3878,0.5357,5.1681,9504.9473
1,49,2013,206.0675,426.9900,282.7150,586.7200,3339.7325,47.3359,165.5937,47.2114,164.2506,3096.1868,1.5300,4.8500,41.5150,86.2000,4390.9091,9.5100,21.6800,9.5100,21.6800,1652.3695,13.5800,10.5250,13.8700,9.6700,1258.8320,16.4000,7.3250,1087.5912,13.6350,5.1550,876.0797,5.6700,1.5400,6.8000,2.1600,688.2353,0.2100,0.1400,0.2100,0.1400,666.6667,0.4200,4.3200,10285.7143
1,49,2014,206.0675,426.9900,282.7150,586.7200,3897.4062,45.3072,138.4588,44.9888,139.6809,2983.3055,0.3700,1.2200,41.5150,86.2000,4390.9091,5.9500,13.6900,5.9500,13.6900,1652.3695,8.8600,10.5250,9.0500,9.6700,1559.1160,16.4000,7.3250,1059.1227,13.6350,5.1550,1051.9623,1.4800,0.4500,2.8600,0.7100,248.2517,0.3300,0.0100,0.3300,0.0100,30.3030,0.4700,4.6100,9808.5106
1,49,2015,160.6100,426.9900,163.2200,474.8700,2909.3861,48.0773,165.6506,47.8534,164.3062,3038.2766,0.6900,2.6300,32.0700,86.2000,4390.9091,16.0800,26.2100,16.0800,26.2100,1629.9751,15.5750,10.5250,14.2700,9.6700,1206.1808,16.4000,7.3250,1087.6523,13.6350,5.1550,1024.1918,3.1900,0.4800,3.6500,0.6200,169.8630,0.0300,0.0000,0.0300,0.0000,0.0000,0.3300,3.4260,10381.8182
1,50,1997,48.7000,127.6000,230.8000,586.7200,2912.4783,46.7039,159.6965,46.4148,158.5558,3046.1956,0.1000,0.1000,0.1000,0.1000,1000.0000,4.7889,3.3997,4.8143,3.3142,680.5585,0.2000,0.1000,0.7000,0.2000,285.7143,5.4000,2.6000,481.4815,6.6000,2.0000,303.0303,1.1000,0.2000,3.3000,0.4000,121.2121,1.4620,1.0002,1.4745,0.9996,657.8346,5.7000,44.6300,7829.8246
1,50,1998,44.7000,133.4000,228.0000,586.7200,2963.5965,46.0543,162.2374,45.6954,161.3563,3253.0572,0.1000,0.2000,0.2000,0.3000,1500.0000,4.3780,3.5472,4.3245,3.6279,915.6047,0.6000,0.4000,0.8000,0.5000,625.0000,6.0000,4.0000,666.6667,7.0000,1.9000,271.4286,0.9000,0.2000,2.2000,0.5000,227.2727,0.6700,0.3979,0.6636,0.3839,725.1786,6.1000,54.6100,8952.4590
